Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,91.9254%,2623968,29872447,32496415,11897891,1590955,1033013,17974556
0x40638e,65.5697%,929667,1770472,2700139,623964,588548,341119,1146508
0x406fae,67.6502%,905295,1893164,2798459,583940,591232,314063,1309224
0x402453,95.8717%,256616,5959433,6216049,183452,130858,125758,5775981
0x408408,63.9455%,114697,203424,318121,25349,89995,24702,178075
0x40245a,98.3129%,99567,5802172,5901739,51438,67547,32020,5750734
0x4084a2,73.5283%,46536,129259,175795,108243,9405,37131,21016
0x406fe3,97.7002%,37333,1585954,1623287,1585943,3,37330,11
0x4060f0,50.0675%,32557,32645,65202,17315,15345,17212,15330
0x407bb3,79.0949%,25227,95447,120674,6197,22831,2396,89250
0x405d49,62.6399%,24732,41467,66199,33496,3516,21216,7971
0x404d9a,62.3722%,24428,40492,64920,24358,11602,12826,16134
0x4063b8,98.612%,20648,1466979,1487627,1466486,4,20644,493
0x406337,98.838%,14504,1233639,1248143,1233639,10,14494,0
0x405f60,79.9273%,13088,52115,65203,52105,19,13069,10
0x40612c,67.3821%,10653,22007,32660,28,10600,53,21979
0x406101,67.2823%,10647,21895,32542,38,10597,50,21857
0x405f4b,89.67%,7538,65434,72972,237,7532,6,65197
0x405f9d,49.3616%,6623,6456,13079,3381,3193,3430,3075
0x406026,49.828%,6562,6517,13079,3607,2974,3588,2910
0x40608e,50.0497%,6533,6546,13079,3388,3182,3351,3158
0x407c41,89.225%,4157,34423,38580,33141,635,3522,1282
0x405cb3,95.2353%,3248,64920,68168,0,3248,0,64920
0x407bd8,96.9142%,2828,88818,91646,82092,2,2826,6726
0x4074a9,96.6604%,2437,70535,72972,67564,604,1833,2971
0x40842b,98.8095%,2414,200363,202777,140121,2205,209,60242
0x40604b,64.4735%,2338,4243,6581,18,2316,22,4225
0x40602a,64.5275%,2305,4193,6498,11,2291,14,4182
0x406097,65.5655%,2241,4267,6508,31,2186,55,4236
0x405fa1,65.9954%,2212,4293,6505,10,2187,25,4283
0x405fca,66.6565%,2192,4382,6574,16,2166,26,4366
0x4060b2,66.895%,2175,4395,6570,12,2153,22,4383
0x405cd5,97.1144%,1967,66199,68166,1,1966,1,66198
0x4069a0,99.9998%,3,1248140,1248143,35628,3,0,1212512
0x404fd8,100%,0,68168,68168,0,0,0,68168
0x4075f3,100%,0,38580,38580,0,0,0,38580
0x4074b4,100%,0,4804,4804,0,0,0,4804
0x407e81,100%,0,175795,175795,175795,0,0,0
0x407e73,100%,0,175795,175795,0,0,0,175795
0x407c53,100%,0,58147,58147,0,0,0,58147
0x404ff1,100%,0,68168,68168,0,0,0,68168
0x406158,100%,0,72971,72971,72971,0,0,0
0x407601,100%,0,38580,38580,38580,0,0,0
0x4056c6,100%,0,68168,68168,68168,0,0,0
0x405009,100%,0,68168,68168,68168,0,0,0
0x4050ab,100%,0,68168,68168,0,0,0,68168
0x4069b6,100%,0,1212512,1212512,1212512,0,0,0
0x406358,100%,0,1233649,1233649,1233649,0,0,0
0x406fb0,100%,0,1623287,1623287,0,0,0,1623287
0x407010,100%,0,1175172,1175172,1175172,0,0,0
0x406394,100%,0,1487627,1487627,1487627,0,0,0
