Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,99.1312%,220944,25208695,25429639,15458328,85387,135557,9750367
0x411cdb,97.1184%,33521,1129773,1163294,1045136,10556,22965,84637
0x4120ef,97.7393%,21601,933893,955494,897078,5674,15927,36815
0x411480,97.0061%,19963,646825,666788,536281,6921,13042,110544
0x41104e,96.7901%,18351,553353,571704,485923,8017,10334,67430
0x4118ce,96.346%,14147,373018,387165,250965,5459,8688,122053
0x412633,96.308%,12290,320590,332880,41846,6743,5547,278744
0x410794,95.9862%,12036,287827,299863,239545,5348,6688,48282
0x4130f0,98.4365%,10425,656350,666775,585250,3774,6651,71100
0x412d38,98.9817%,9730,945751,955481,844277,3615,6115,101474
0x412fb0,97.5777%,9378,377773,387151,259690,3888,5490,118083
0x412e6e,99.2353%,8896,1154385,1163281,1029407,3146,5750,124978
0x410341,94.2129%,6758,110019,116777,30406,3599,3159,79613
0x41321e,98.9437%,6039,565652,571691,504791,3380,2659,60861
0x410c08,95.4477%,5512,115570,121082,55890,1659,3853,59680
0x4123df,90.9256%,4786,47956,52742,27640,2661,2125,20316
0x4134a1,98.6026%,4190,295660,299850,263672,2186,2004,31988
0x413360,97.1264%,3479,117590,121069,64881,1231,2248,52709
0x41ac73,93.9871%,2316,36201,38517,33057,1148,1168,3144
0x4135e8,98.3745%,1898,114866,116764,97409,773,1125,17457
0x41ae23,95.1808%,1715,33872,35587,33809,88,1627,63
0x41acba,98.4942%,580,37937,38517,30096,109,471,7841
0x412629,99.486%,362,70061,70423,9955,173,189,60106
0x412660,99.5776%,248,58469,58717,56951,72,176,1518
0x411dc7,99.7779%,239,107363,107602,35103,81,158,72260
0x411d18,99.7758%,238,105894,106132,105131,51,187,763
0x4114c1,99.809%,236,123351,123587,4747,137,99,118604
0x410fb4,99.6285%,236,63284,63520,15870,98,138,47414
0x41108f,99.7068%,228,77536,77764,3845,132,96,73691
0x410edd,99.6662%,212,63308,63520,5595,97,115,57713
0x4114dd,99.8265%,206,118497,118703,117709,61,145,788
0x410c59,99.6884%,198,63335,63533,5592,102,96,57743
0x4108ba,99.7017%,164,54806,54970,7666,118,46,47140
0x411923,99.87%,164,125947,126111,125516,38,126,431
0x410473,99.5265%,161,33844,34005,6390,92,69,27454
0x41115f,99.7955%,159,77605,77764,22404,85,74,55201
0x41212f,99.7024%,153,51260,51413,50181,66,87,1079
0x4110ab,99.8198%,133,73654,73787,72984,44,89,670
0x4103a8,99.6206%,129,33876,34005,2495,65,64,31381
0x411a06,99.7058%,129,43712,43841,1530,71,58,42182
0x401ce3,62.2807%,129,213,342,32,70,59,181
0x411814,99.8964%,128,123445,123573,36322,42,86,87123
0x401dc4,64.6199%,121,221,342,209,30,91,12
0x4103c4,99.6184%,120,31325,31445,31096,32,88,229
0x401d33,65.4971%,118,224,342,24,84,34,200
0x410d1a,99.8158%,117,63416,63533,15950,28,89,47466
0x40de8a,76.5432%,114,372,486,16,98,16,356
0x411907,99.9143%,112,130629,130741,4559,71,41,126070
0x410809,99.792%,109,52301,52410,52004,44,65,297
0x411309,99.8637%,106,77645,77751,3943,32,74,73702
0x410c75,99.8271%,100,57739,57839,57453,22,78,286
0x40c953,73.3871%,99,273,372,234,14,85,39
0x415803,61.7188%,98,158,256,74,50,48,84
0x410d56,99.4242%,92,15886,15978,3447,68,24,12439
0x40c3fc,75.5376%,91,281,372,4,72,19,277
0x412645,99.968%,91,284200,284291,11678,28,63,272522
0x40c713,75.5376%,91,281,372,279,17,74,2
0x41175c,99.9267%,87,118604,118691,117722,42,45,882
0x40bdac,77.4194%,84,288,372,1,70,14,287
0x4119ca,99.9373%,82,130659,130741,43796,45,37,86863
0x4113c4,99.8945%,82,77669,77751,22450,29,53,55219
0x40c0b8,78.4946%,80,292,372,290,11,69,2
0x41ae1d,99.7669%,79,33818,33897,6834,64,15,26984
0x4106ec,99.7705%,78,33914,33992,6419,53,25,27495
0x411740,99.9385%,76,123497,123573,4850,32,44,118647
0x41ad1f,99.5003%,76,15134,15210,13507,13,63,1627
0x41158a,99.9401%,74,123513,123587,36344,30,44,87169
0x4107ed,99.8727%,70,54900,54970,2532,28,42,52368
0x412884,99.7722%,69,30219,30288,492,34,35,29727
0x411c44,99.948%,68,130660,130728,43801,31,37,86859
0x4128a0,99.7816%,65,29697,29762,28784,25,40,913
0x410a85,99.8817%,65,54892,54957,2518,40,25,52374
0x41336e,99.1639%,65,7709,7774,3503,8,57,4206
0x412d46,99.8237%,62,35113,35175,1857,39,23,33256
0x410aa1,99.8817%,62,52337,52399,52031,12,50,306
0x412fbe,99.8295%,62,36302,36364,4086,43,19,32216
0x40df85,87.6543%,60,426,486,425,7,53,1
0x411325,99.9187%,60,73716,73776,73016,7,53,700
0x411f7a,99.9453%,58,106063,106121,105154,23,35,909
0x41223d,99.8919%,57,52685,52742,17329,16,41,35356
0x411b94,99.9548%,57,126043,126100,125531,18,39,512
0x410ef9,99.9014%,57,57771,57828,57433,37,20,338
0x41322c,99.6493%,56,15912,15968,3475,36,20,12437
0x406a70,66.0494%,55,107,162,4,34,21,103
0x410b54,99.9017%,54,54903,54957,7750,24,30,47153
0x411aed,99.9787%,54,253386,253440,126706,14,40,126680
0x40bcce,95.9168%,53,1245,1298,1,37,16,1244
0x40aa4d,95.9168%,53,1245,1298,0,38,15,1245
0x402c4d,67.9012%,52,110,162,4,34,18,106
0x40b308,96.0709%,51,1247,1298,0,38,13,1247
0x40bfff,86.2903%,51,321,372,228,20,31,93
0x412b00,99.9033%,51,52678,52729,1299,28,23,51379
0x415138,69.7531%,49,113,162,113,11,38,0
0x401cae,69.7531%,49,113,162,108,16,33,5
0x4097ea,69.7531%,49,113,162,1,37,12,112
0x4063e7,63.4921%,46,80,126,1,29,17,79
0x411cfc,99.9572%,46,107556,107602,1446,24,22,106110
0x401a84,71.6049%,46,116,162,6,32,14,110
0x401de2,60.5263%,45,69,114,58,18,27,11
0x405b15,65.0794%,44,82,126,1,29,15,81
0x41295a,99.8547%,44,30244,30288,16654,20,24,13590
0x401cf1,87.1345%,44,298,342,293,11,33,5
0x40218b,69.4444%,44,100,144,0,34,10,100
0x40b57b,96.147%,43,1073,1116,989,3,40,84
0x412113,99.9185%,43,52699,52742,1298,31,12,51401
0x411f5e,99.961%,42,107547,107589,1438,30,12,106109
0x402745,70.8333%,42,102,144,2,32,10,100
0x4087ef,68.254%,40,86,126,1,29,11,85
0x401f62,91.7695%,40,446,486,429,3,37,17
0x40840b,68.254%,40,86,126,0,30,10,86
0x412024,99.9638%,39,107550,107589,35171,4,35,72379
0x40c657,89.5161%,39,333,372,236,12,27,97
0x411eba,99.9619%,38,99814,99852,0,0,38,99814
0x40c2fb,89.7849%,38,334,372,243,5,33,91
0x401d41,89.1813%,37,305,342,298,6,31,7
0x40f2d5,72.7941%,37,99,136,95,16,21,4
0x412cde,99.919%,37,45635,45672,30413,35,2,15222
0x411b78,99.9717%,37,130691,130728,4601,27,10,126090
0x4157fb,77.1605%,37,125,162,7,31,6,118
0x41308d,99.9814%,36,193374,193410,96689,16,20,96685
0x40b317,97.2222%,35,1225,1260,1134,2,33,91
0x41241f,99.8858%,34,29739,29773,28799,15,19,940
0x411d8e,99.9896%,33,317413,317446,211299,15,18,106114
0x41155e,99.9907%,33,355143,355176,236467,6,27,118676
0x412a5f,99.9267%,32,43654,43686,29093,31,1,14561
0x412a4e,99.9634%,32,87340,87372,43659,27,5,43681
0x416203,80.2469%,32,130,162,129,15,17,1
0x412b1c,99.9377%,32,51370,51402,50219,23,9,1151
0x411e06,99.909%,32,35152,35184,1893,7,25,33259
0x406cc6,70.3704%,32,76,108,4,21,11,72
0x4108f6,99.5889%,32,7752,7784,3504,11,21,4248
0x406c9b,80.2469%,32,130,162,44,10,22,86
0x411edd,99.9845%,31,199673,199704,99835,17,14,99838
0x411ffe,99.9902%,31,317388,317419,211283,15,16,106105
0x401ad6,80.8642%,31,131,162,129,15,16,2
0x407968,50%,30,30,60,5,15,15,25
0x409b47,82.0988%,29,133,162,46,8,21,87
0x407353,82.716%,28,134,162,133,11,17,1
0x4116ad,99.9855%,28,193418,193446,96708,15,13,96710
0x40aa5c,97.8571%,27,1233,1260,1136,0,27,97
