Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,99.728%,18418,6754006,6772424,4778088,10231,8187,1975918
0x402828,93.2953%,6916,96236,103152,39532,4681,2235,56704
0x445d6f,71.858%,3726,9514,13240,2846,2238,1488,6668
0x446639,86.4167%,1641,10440,12081,10064,382,1259,376
0x445d65,96.271%,1508,38932,40440,26523,677,831,12409
0x44b95b,86.9819%,1360,9087,10447,8277,446,914,810
0x4482a9,92.3519%,799,9648,10447,440,537,262,9208
0x44ac5d,92.572%,776,9671,10447,9505,150,626,166
0x4482ae,96.7265%,310,9160,9470,473,216,94,8687
0x444b1d,97.1667%,296,10151,10447,6989,128,168,3162
0x444b92,95.427%,181,3777,3958,1587,94,87,2190
0x4442bf,98.7507%,171,13517,13688,0,171,0,13517
0x446186,98.6216%,144,10303,10447,7124,111,33,3179
0x44485c,97.1963%,111,3848,3959,2197,55,56,1651
0x4451ae,99.3717%,86,13602,13688,892,74,12,12710
0x445122,99.3936%,59,9671,9730,582,51,8,9089
0x44508f,98.0632%,49,2481,2530,92,49,0,2389
0x4442c3,99.8003%,27,13490,13517,299,17,10,13191
0x444991,99.7607%,25,10422,10447,304,16,9,10118
0x444b75,99.8697%,23,17624,17647,3938,21,2,13686
0x44492c,99.8867%,20,17627,17647,7192,8,12,10435
0x444970,99.8373%,17,10430,10447,114,17,0,10316
0x43ee15,99.8758%,17,13671,13688,13512,5,12,159
0x4442e5,99.8849%,15,13019,13034,304,8,7,12715
0x444b9c,99.3852%,14,2263,2277,2196,9,5,67
0x404008,99.9764%,14,59338,59352,51930,3,11,7408
0x4449b0,99.8815%,12,10115,10127,114,12,0,10001
0x445e7b,99.9728%,11,40430,40441,29996,2,9,10434
0x4443f7,99.9196%,11,13677,13688,13345,1,10,332
0x444d81,99.9416%,8,13680,13688,11150,8,0,2530
