Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,98.9259%,215173,19818465,20033638,10637494,105661,109512,9180971
0x1147781,84.998%,19015,107735,126750,72199,10633,8382,35536
0x1147007,92.8535%,15556,202116,217672,100918,7225,8331,101198
0x114836b,92.9705%,11589,153273,164862,58084,7222,4367,95189
0x11479b8,97.7656%,11381,497980,509361,119703,7046,4335,378277
0x162634e,75.9977%,7596,24051,31647,4627,5857,1739,19424
0x1148112,95.6388%,7190,157672,164862,129896,4265,2925,27776
0x114821f,96.1823%,6294,158568,164862,127678,3142,3152,30890
0x1148356,96.5492%,5689,159173,164862,48652,3228,2461,110521
0x1626359,73.912%,5521,15642,21163,3321,3892,1629,12321
0x11477b5,88.1074%,5223,38695,43918,10193,2997,2226,28502
0x1146216,89.5544%,5164,44273,49437,19472,3038,2126,24801
0x114b11d,91.4878%,4569,49107,53676,19313,2596,1973,29794
0x11479c2,98.8471%,4411,378201,382612,377423,313,4098,778
0x11477ba,87.4349%,3861,26867,30728,20163,2039,1822,6704
0x1625fec,98.8568%,3846,332586,336432,332568,31,3815,18
0x114ad85,93.5744%,3449,50227,53676,32682,1618,1831,17545
0x1146117,93.4361%,3245,46192,49437,36420,1791,1454,9772
0x11477ef,97.5235%,3139,123611,126750,121279,596,2543,2332
0x114e7fb,94.6756%,2960,52633,55593,10656,1392,1568,41977
0x114701e,98.7518%,2717,214955,217672,208925,375,2342,6030
0x114e1a5,93.5461%,2716,39367,42083,23182,708,2008,16185
0x114d779,95.3843%,2566,53027,55593,43681,1510,1056,9346
0x1146501,94.3222%,2555,42445,45000,16900,1047,1508,25545
0x114f207,95.9257%,2265,53328,55593,35840,1203,1062,17488
0x114b111,95.879%,2212,51464,53676,16184,1130,1082,35280
0x114e100,89.991%,2113,18998,21111,6404,1116,997,12594
0x1148384,98.7759%,2018,162844,164862,162438,102,1916,406
0x114be27,96.4528%,1972,53621,55593,22693,1099,873,30928
0x1146426,95.76%,1908,43092,45000,33585,1187,721,9507
0x114d7e3,96.8593%,1746,53847,55593,38576,741,1005,15271
0x1148102,98.9434%,1742,163120,164862,37946,1130,612,125174
0x114cb3f,95.9637%,1709,40632,42341,33657,912,797,6975
0x114e991,96.2589%,1584,40757,42341,40427,249,1335,330
0x114dd53,97.2101%,1551,54042,55593,38995,718,833,15047
0x114f25c,97.2299%,1540,54053,55593,2,1531,9,54051
0x114de33,96.3676%,1538,40803,42341,31178,903,635,9625
0x114f369,97.2604%,1523,54070,55593,10980,932,591,43090
0x114adc2,97.1924%,1507,52169,53676,43360,682,825,8809
0x11462bb,97.0488%,1459,47978,49437,47387,219,1240,591
0x114dd98,97.4331%,1427,54166,55593,45014,731,696,9152
0x114b9cf,89.2695%,1422,11830,13252,6387,808,614,5443
0x114f35d,97.4493%,1418,54175,55593,1254,914,504,52921
0x114dff7,87.1841%,1415,9626,11041,6199,635,780,3427
0x114ecd3,96.7242%,1387,40954,42341,268,1362,25,40686
0x114ebb3,96.9344%,1298,41043,42341,13369,693,605,27674
0x114d783,87.6754%,1282,9120,10402,1401,847,435,7719
0x114cc82,97.1871%,1191,41150,42341,35560,452,739,5590
0x114d872,92.7316%,1183,15093,16276,803,747,436,14290
0x114f1eb,97.8828%,1177,54416,55593,53598,461,716,818
0x114e977,97.3147%,1137,41204,42341,15157,723,414,26047
0x114eb3a,97.5579%,1034,41307,42341,3311,604,430,37996
0x114e150,92.6422%,1000,12591,13591,4030,607,393,8561
0x114be56,96.8932%,988,30813,31801,620,657,331,30193
