Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,90.7641%,2014662,19798738,21813400,9879580,786363,1228299,9919158
0x40bda5,71.0932%,140745,346147,486892,301977,29430,111315,44170
0x40971d,67.0063%,106416,216118,322534,124600,44307,62109,91518
0x41683b,49.7954%,88814,88090,176904,44047,44187,44627,44043
0x40cf70,70.5781%,64772,155377,220149,132090,17241,47531,23287
0x40be17,65.6038%,53481,102004,155485,31954,34150,19331,70050
0x40c966,76.6016%,44924,147072,191996,95918,18784,26140,51154
0x40bbbf,67.1983%,44157,90461,134618,45851,20889,23268,44610
0x4164ea,86.4452%,43619,278178,321797,23829,32267,11352,254349
0x40cc3f,84.932%,43535,245389,288924,237312,5746,37789,8077
0x40bbb6,79.791%,41203,162681,203884,42511,26755,14448,120170
0x41ee6f,66.4853%,38428,76232,114660,64232,9113,29315,12000
0x416298,66.3558%,38313,75564,113877,15459,25125,13188,60105
0x409544,71.8271%,36216,92333,128549,14842,23662,12554,77491
0x40cdd3,84.0143%,35237,185191,220428,154076,9019,26218,31115
0x40ccb5,91.2867%,28420,297747,326167,284515,6770,21650,13232
0x40cc72,77.4612%,27926,95976,123902,27846,13283,14643,68130
0x41ee22,67.7494%,27364,57484,84848,49537,8510,18854,7947
0x40cfb4,82.6078%,26752,127064,153816,121732,5807,20945,5332
0x402e0b,80.9332%,26116,110855,136971,44547,12067,14049,66308
0x40cff1,81.79%,26010,116824,142834,112008,6150,19860,4816
0x416416,63.5805%,25482,44486,69968,24381,12828,12654,20105
0x40f6e4,62.0688%,24694,40408,65102,16837,12682,12012,23571
0x4096b4,77.516%,23693,81684,105377,16907,15908,7785,64777
0x40bcb7,89.1978%,22024,181860,203884,147637,5276,16748,34223
0x409489,69.0936%,21216,47430,68646,7281,14199,7017,40149
0x416558,68.9379%,21030,46673,67703,27518,9402,11628,19155
0x40f70f,68.0087%,20827,44275,65102,33704,5215,15612,10571
0x40cf60,91.746%,20062,222996,243058,216755,3394,16668,6241
0x402e1a,75.5217%,19670,60687,80357,47455,6785,12885,13232
0x41eec2,65.8675%,17697,34151,51848,29999,4672,13025,4152
0x40f73a,72.8334%,17686,47416,65102,40631,5637,12049,6785
0x40cfa4,90.274%,17044,158197,175241,150513,3303,13741,7684
0x40f024,69.9167%,16578,38529,55107,29750,4686,11892,8779
0x4094ed,63.5283%,15894,27685,43579,20954,5953,9941,6731
0x40cf7a,79.2369%,14704,56114,70818,53047,4453,10251,3067
0x40eff2,73.6295%,14532,40575,55107,32063,4609,9923,8512
0x40f765,78.1051%,14254,50848,65102,46695,2655,11599,4153
0x41136c,90.2367%,14046,129820,143866,81509,5045,9001,48311
0x4095f9,75.8738%,13888,43676,57564,11163,9117,4771,32513
0x40b796,84.3673%,13605,73424,87029,18046,8167,5438,55378
0x416895,89.3916%,13602,114617,128219,110656,3291,10311,3961
0x40ccf3,95.3784%,13462,277824,291286,222554,4005,9457,55270
0x40bc9b,73.972%,12678,36031,48709,10078,7514,5164,25953
0x40bbd7,81.6273%,12471,55407,67878,47162,4095,8376,8245
0x40b734,85.8449%,12319,74710,87029,70378,2860,9459,4332
0x40b6d4,86.0001%,12184,74845,87029,69505,2581,9603,5340
0x40b676,86.007%,12178,74851,87029,71975,1783,10395,2876
0x40cded,79.4133%,11803,45530,57333,40399,3925,7878,5131
0x40d021,91.1022%,11678,119568,131246,115220,2487,9191,4348
0x40965d,67.1576%,11394,23299,34693,12323,5726,5668,10976
0x41651f,82.9913%,11073,54029,65102,41977,1929,9144,12052
0x40caeb,77.5287%,10786,37213,47999,33242,1748,9038,3971
0x40f056,80.4943%,10749,44358,55107,40650,2835,7914,3708
0x40c98c,86.7331%,10235,66912,77147,61638,2807,7428,5274
0x402e47,92.5466%,10209,126762,136971,118845,2907,7302,7917
0x40ef8e,81.4833%,10204,44903,55107,39033,2350,7854,5870
0x411488,92.7802%,10121,130062,140183,114372,3491,6630,15690
0x40ceec,95.6312%,9630,210798,220428,161350,3971,5659,49448
0x40cfe4,93.9833%,9276,144894,154170,140770,2064,7212,4124
0x40f088,83.2308%,9241,45866,55107,41783,2704,6537,4083
0x40b5f6,89.762%,8910,78119,87029,73211,1866,7044,4908
0x40ce0a,65.9347%,8905,17236,26141,8490,4642,4263,8746
0x40d02e,92.5595%,8758,108949,117707,106286,1690,7068,2663
0x40ef5c,84.1327%,8744,46363,55107,44782,1926,6818,1581
0x402c7e,85.8873%,8645,52612,61257,8506,4571,4074,44106
0x416018,84.6263%,8472,46635,55107,18831,3463,5009,27804
0x41ddeb,97.736%,8461,365250,373711,338758,4241,4220,26492
0x40cfbe,67.9568%,8420,17857,26277,11249,3523,4897,6608
0x4094d0,88.0197%,8224,60422,68646,504,6602,1622,59918
0x40f0ba,85.9909%,7720,47387,55107,44214,1767,5953,3173
0x40efc0,86.0381%,7694,47413,55107,45688,642,7052,1725
0x40cf67,68.161%,7294,15615,22909,10224,2368,4926,5391
0x40bc4b,75.4918%,7263,22372,29635,9364,3650,3613,13008
0x40b69d,79.2052%,7247,27603,34850,3846,4316,2931,23757
0x40bc89,89.2553%,7171,59569,66740,13306,4725,2446,46263
0x409640,87.6451%,7112,50452,57564,2381,4843,2269,48071
0x416578,78.6635%,6568,24215,30783,13661,1863,4705,10554
0x4113d4,88.5138%,6529,50313,56842,38053,2494,4035,12260
0x411385,88.854%,6388,50924,57312,43159,1844,4544,7765
0x40f115,88.4116%,6386,48721,55107,48662,496,5890,59
0x40be1b,92.956%,6296,83085,89381,82491,1323,4973,594
0x40cad7,96.7275%,6283,185713,191996,141836,2161,4122,43877
0x40b75d,85.0378%,6250,35522,41772,1750,4558,1692,33772
0x41de07,98.3539%,6124,365896,372020,334368,2298,3826,31528
0x41eea2,94.6843%,6095,108565,114660,107062,1449,4646,1503
0x40b6fd,87.5274%,6083,42688,48771,2937,4565,1518,39751
0x40cd39,98.1677%,5879,314975,320854,241446,1948,3931,73529
0x40cd08,91.4394%,5541,59186,64727,37145,1579,3962,22041
0x40cffb,77.6544%,5514,19162,24676,17089,2010,3504,2073
0x40bb0e,90.6219%,5237,50606,55843,50261,710,4527,345
0x416a0f,96.0044%,5084,122156,127240,121898,998,4086,258
0x409e93,60.6892%,4974,7679,12653,5670,2282,2692,2009
0x40cfab,76.8075%,4969,16456,21425,13381,1745,3224,3075
0x41ee45,94.2462%,4882,79966,84848,79523,919,3963,443
0x411414,91.8563%,4556,51389,55945,34125,1185,3371,17264
0x409e64,64.8779%,4444,8209,12653,4211,2252,2192,3998
0x411450,92.3664%,4222,51086,55308,30334,2117,2105,20752
0x40be26,93.8234%,4083,62021,66104,61718,938,3145,303
0x41e7cb,97.0617%,4018,132729,136747,4863,2355,1663,127866
0x402ea3,98.4369%,3929,247427,251356,11322,1881,2048,236105
0x40ceab,69.8593%,3921,9088,13009,5563,1068,2853,3525
0x40c995,72.5083%,3492,9210,12702,4178,1205,2287,5032
0x40249c,98.547%,3434,232899,236333,223067,554,2880,9832
0x402cbd,92.6096%,3378,42330,45708,122,2467,911,42208
0x401ce1,93.9299%,3087,47769,50856,33809,1288,1799,13960
0x40d038,68.5541%,3060,6671,9731,4967,1272,1788,1704
0x416598,83.5076%,2965,15013,17978,14781,478,2487,232
0x41eee2,94.2891%,2961,48887,51848,48588,612,2349,299
0x4a623e,95.404%,2788,57874,60662,50750,743,2045,7124
0x41e892,97.6204%,2730,111997,114727,3862,1528,1202,108135
0x40cfeb,76.385%,2677,8659,11336,6872,639,2038,1787
0x40ce1e,79.568%,2658,10351,13009,608,2007,651,9743
0x40ce32,74.8701%,2612,7782,10394,1134,1701,911,6648
0x41646f,96.2528%,2537,65166,67703,879,1722,815,64287
0x40f1d2,57.8289%,2529,3468,5997,2917,789,1740,551
0x401d13,92.8142%,2522,32575,35097,16095,1210,1312,16480
0x41e857,98.1638%,2511,134236,136747,4958,2099,412,129278
0x40ca16,76.4656%,2473,8035,10508,4968,1189,1284,3067
0x40d028,82.5024%,2369,11170,13539,2341,1511,858,8829
0x40b609,80.405%,2342,9610,11952,7268,625,1717,2342
0x40ca4b,75.6004%,2174,6736,8910,1235,1130,1044,5501
0x40b63b,89.7823%,2154,18927,21081,274,1782,372,18653
0x40bd78,68.965%,2129,4731,6860,4318,472,1657,413
0x40cebb,66.7294%,2122,4256,6378,418,1629,493,3838
0x40ce46,71.9275%,2122,5437,7559,1525,1071,1051,3912
0x4113e4,89.8876%,1997,17751,19748,9653,843,1154,8098
0x40f1fb,53.5261%,1977,2277,4254,1565,546,1431,712
0x40bd04,96.1625%,1956,49015,50971,48670,231,1725,345
0x40976b,98.7053%,1955,149047,151002,62,1465,490,148985
0x40ca24,81.5284%,1941,8567,10508,2277,912,1029,6290
