Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,97.3456%,710524,26057508,26768032,9867321,418192,292332,16190187
0x471355,75.3575%,257507,787463,1044970,177519,184709,72798,609944
0x471357,81.1195%,128905,553837,682742,398036,44156,84749,155801
0x471374,60.8131%,94264,146286,240550,78424,46171,48093,67862
0x471328,95.3537%,51523,1057386,1108909,8814,48828,2695,1048572
0x4712b5,89.7702%,28310,248430,276740,221467,6686,21624,26963
0x47139c,97.4878%,26410,1024856,1051266,1558,25452,958,1023298
0x55bb1a,79.4973%,20319,78785,99104,32775,11651,8668,46010
0x55bb07,86.5655%,14254,91846,106100,45984,8694,5560,45862
0x47139e,98.976%,10488,1013768,1024256,1003993,643,9845,9775
0x54ff31,87.7653%,9967,71498,81465,57241,3349,6618,14257
0x4712b3,96.959%,9455,301461,310916,28613,5563,3892,272848
0x55bb3b,84.8385%,8290,46388,54678,22042,4777,3513,24346
0x471334,99.3824%,6493,1044774,1051267,69,6228,265,1044705
0x5510fc,97.2349%,4477,157433,161910,38782,2361,2116,118651
0x6408b8,93.0897%,3370,45398,48768,41401,687,2683,3997
0x54ff95,91.8668%,2797,31593,34390,12046,1426,1371,19547
0x54ff6f,97.1141%,2351,79114,81465,45968,1107,1244,33146
0x64e094,93.314%,2262,31570,33832,8088,1290,972,23482
0x54536e,68.4585%,2259,4903,7162,2629,1071,1188,2274
0x416e79,98.227%,1942,107589,109531,36101,937,1005,71488
0x4ebf4b,88.6859%,1505,11797,13302,7301,720,785,4496
0x416e82,98.0467%,1416,71077,72493,52222,703,713,18855
0x443f3b,97.7382%,1314,56781,58095,48258,634,680,8523
0x5500d9,91.5603%,1137,12335,13472,11964,322,815,371
0x5549b7,94.8584%,1044,19261,20305,98,918,126,19163
0x544c93,92.8442%,1029,13351,14380,76,900,129,13275
0x558424,89.1557%,998,8205,9203,924,694,304,7281
0x54517e,85.8069%,941,5689,6630,1007,605,336,4682
0x558412,92.1726%,847,9974,10821,1030,588,259,8944
0x55212b,59.9218%,820,1226,2046,713,317,503,513
0x544cc7,94.6805%,765,13616,14381,13387,17,748,229
0x4713c3,96.2895%,728,18892,19620,18666,176,552,226
0x550b40,96.8645%,642,19833,20475,834,584,58,18999
0x54538a,84.8108%,562,3138,3700,2945,200,362,193
0x545187,88.88%,558,4460,5018,4295,48,510,165
0x55083d,96.2317%,501,12794,13295,11999,87,414,795
0x544e70,99.549%,465,102635,103100,101844,225,240,791
0x545377,88.5326%,397,3065,3462,2925,62,335,140
0x629198,99.6106%,360,92099,92459,203,252,108,91896
0x621e8a,99.0662%,325,34479,34804,29061,179,146,5418
