Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,99.9708%,1456,4990817,4992273,3897941,0,1456,1092876
0x401bf4,99.0739%,1444,154473,155917,154473,0,1444,0
0x401c67,99.2382%,11,1433,1444,1433,0,11,0
0x401b59,99.9999%,1,779587,779588,623671,0,1,155916
0x4016cf,100%,0,11,11,0,0,0,11
0x401ad8,100%,0,3897941,3897941,3118353,0,0,779588
0x401ccd,100%,0,11,11,11,0,0,0
0x4018ca,100%,0,155917,155917,0,0,0,155917
0x40178f,100%,0,1444,1444,0,0,0,1444
