Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,99.8123%,93394,49676047,49769441,13252042,31236,62158,36424005
0x638ed8,99.3796%,23218,3719494,3742712,3293550,7451,15767,425944
0x7b358e,92.785%,11474,147556,159030,142595,1193,10281,4961
0x64cc86,99.8319%,9313,5529594,5538907,5529547,160,9153,47
0x406ce1,86.4313%,7659,48787,56446,26072,857,6802,22715
0x64d0d3,98.4839%,6345,412162,418507,192357,2879,3466,219805
0x64cc75,99.9131%,4818,5538895,5543713,0,4805,13,5538895
0x406c31,90.6708%,3328,32345,35673,25248,1479,1849,7097
0x64cec8,82.0854%,1981,9077,11058,1594,1136,845,7483
0x7b3597,88.5776%,1741,13501,15242,8550,676,1065,4951
0x7b327b,78.8071%,1702,6329,8031,5776,308,1394,553
0x406c39,86.4675%,1386,8856,10242,22,1276,110,8834
0x638d03,92.2315%,1216,14437,15653,14436,59,1157,1
0x406c06,99.2022%,1188,147719,148907,138569,380,808,9150
0x406b67,88.5179%,1176,9066,10242,8907,226,950,159
0x638ecb,99.9687%,1171,3742699,3743870,0,1158,13,3742699
0x7b347d,92.5535%,1135,14107,15242,7666,719,416,6441
0x638eec,99.7483%,1112,440599,441711,428726,118,994,11873
0x64d0f2,99.495%,986,194250,195236,7700,524,462,186550
0x7b320a,96.4504%,783,21276,22059,12633,570,213,8643
0x7b1cd3,89.9755%,776,6965,7741,56,552,224,6909
0x7b321b,92.107%,699,8157,8856,7960,71,628,197
0x638f7a,95.8495%,534,12332,12866,11871,18,516,461
0x406c0b,95.1865%,493,9749,10242,1059,237,256,8690
0x7b1ca1,94.8752%,427,7905,8332,266,325,102,7639
0x7b3236,93.8486%,425,6484,6909,6041,78,347,443
0x7b3806,95.4719%,414,8729,9143,452,283,131,8277
0x7b3496,94.677%,365,6492,6857,5409,202,163,1083
0x7b31b5,98.9568%,330,31303,31633,9082,237,93,22221
0x64e273,96.7411%,327,9707,10034,9707,14,313,0
0x7b303a,97.8399%,323,14630,14953,2242,104,219,12388
