Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,98.8042%,239556,19794082,20033638,10629760,113395,126161,9164322
0x1147781,83.6718%,20696,106054,126750,71013,11819,8877,35041
0x1147007,92.0031%,17407,200265,217672,100407,7736,9671,99858
0x114836b,92.5799%,12233,152629,164862,57820,7486,4747,94809
0x11479b8,97.7048%,11691,497670,509361,119639,7110,4581,378031
0x162634e,74.797%,7976,23671,31647,4080,6404,1572,19591
0x1148112,95.3124%,7728,157134,164862,129643,4518,3210,27491
0x114821f,95.9778%,6631,158231,164862,127679,3141,3490,30552
0x1148356,96.3157%,6074,158788,164862,48382,3498,2576,110406
0x11477b5,86.2517%,6038,37880,43918,9031,4159,1879,28849
0x114701e,97.2964%,5885,211787,217672,208985,315,5570,2802
0x1626359,72.2393%,5875,15288,21163,2897,4316,1559,12391
0x1146216,89.0871%,5395,44042,49437,19495,3015,2380,24547
0x11479c2,98.7269%,4871,377741,382612,377732,4,4867,9
0x114b11d,91.0817%,4787,48889,53676,19129,2780,2007,29760
0x11477ba,85.1731%,4556,26172,30728,19846,2356,2200,6326
0x11477ef,96.8726%,3964,122786,126750,121600,275,3689,1186
0x1625fec,98.8533%,3858,332574,336432,332560,39,3819,14
0x114ad85,93.267%,3614,50062,53676,32682,1618,1996,17380
0x1146117,92.8879%,3516,45921,49437,36427,1784,1732,9494
0x114e7fb,94.5928%,3006,52587,55593,10512,1536,1470,42075
0x114e1a5,93.4201%,2769,39314,42083,23181,709,2060,16133
0x1146501,93.9444%,2725,42275,45000,17045,902,1823,25230
0x114d779,95.1918%,2673,52920,55593,43738,1453,1220,9182
0x114e100,88.2099%,2489,18622,21111,6176,1344,1145,12446
0x114b111,95.6945%,2311,51365,53676,16105,1209,1102,35260
0x114f207,95.9527%,2250,53343,55593,35866,1177,1073,17477
0x1148384,98.6728%,2188,162674,164862,162508,32,2156,166
0x1148102,98.7159%,2117,162745,164862,37683,1393,724,125062
0x114be27,96.2747%,2071,53522,55593,22810,982,1089,30712
0x1146426,95.6578%,1954,43046,45000,33312,1460,494,9734
0x11462bb,96.3469%,1806,47631,49437,47579,27,1779,52
0x114cb3f,95.8078%,1775,40566,42341,33680,889,886,6886
0x114d7e3,96.8305%,1762,53831,55593,38592,725,1037,15239
0x114e991,96.0842%,1658,40683,42341,40420,256,1402,263
0x11465b1,96.3333%,1650,43350,45000,43329,4,1646,21
0x114de33,96.2259%,1598,40743,42341,31184,897,701,9559
0x114f369,97.1525%,1583,54010,55593,10931,981,602,43079
0x114adc2,97.0527%,1582,52094,53676,43342,700,882,8752
0x114dd53,97.1579%,1580,54013,55593,38997,716,864,15016
0x114f25c,97.2317%,1539,54054,55593,1,1532,7,54053
0x114f35d,97.2353%,1537,54056,55593,1175,993,544,52881
0x114dff7,86.2241%,1521,9520,11041,6147,687,834,3373
0x114dd98,97.273%,1516,54077,55593,44988,757,759,9089
0x114ecd3,96.6652%,1412,40929,42341,237,1393,19,40692
0x114b9cf,89.5412%,1386,11866,13252,6419,776,610,5447
0x114ebb3,96.8234%,1345,40996,42341,13285,777,568,27711
0x114d783,87.8004%,1269,9133,10402,1403,845,424,7730
0x114f1eb,97.8001%,1223,54370,55593,53597,462,761,773
0x114cc82,97.1352%,1213,41128,42341,35585,427,786,5543
0x114d872,92.5535%,1212,15064,16276,744,806,406,14320
0x114e150,91.3546%,1175,12416,13591,4005,632,543,8411
0x114e977,97.2792%,1152,41189,42341,15132,748,404,26057
0x114eb3a,97.4257%,1090,41251,42341,3287,628,462,37964
0x114debe,89.9539%,1024,9169,10193,534,705,319,8635
0x114be56,96.8114%,1014,30787,31801,567,710,304,30220
