Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,99.7507%,124070,49645371,49769441,13233591,49687,74383,36411780
0x638ed8,99.0432%,35811,3706901,3742712,3288314,12687,23124,418587
0x7b358e,92.3448%,12174,146856,159030,141285,2503,9671,5571
0x64cc86,99.8305%,9388,5529519,5538907,5529455,252,9136,64
0x406ce1,83.8997%,9088,47358,56446,24920,2009,7079,22438
0x64d0d3,98.2091%,7495,411012,418507,191577,3659,3836,219435
0x406c31,84.3327%,5589,30084,35673,24478,2249,3340,5606
0x64cc75,99.91%,4988,5538725,5543713,9,4796,192,5538716
0x678c33,98.2051%,4351,238052,242403,27645,2274,2077,210407
0x64cca3,57.9997%,2948,4071,7019,36,2173,775,4035
0x64cc9d,74.5124%,2352,6876,9228,6,2203,149,6870
0x406c06,98.4762%,2269,146638,148907,138234,715,1554,8404
0x7b327b,72.0956%,2241,5790,8031,5237,847,1394,553
0x64cec8,82.6551%,1918,9140,11058,1551,1179,739,7589
0x7b3597,88.6957%,1723,13519,15242,8369,857,866,5150
0x64d0f2,99.12%,1718,193518,195236,6857,1367,351,186661
0x406c39,86.4675%,1386,8856,10242,27,1271,115,8829
0x406b67,88.0297%,1226,9016,10242,8731,402,824,285
0x638d03,92.3529%,1197,14456,15653,14456,39,1158,0
0x638ecb,99.9689%,1164,3742706,3743870,0,1158,6,3742706
0x7b347d,92.3895%,1160,14082,15242,7722,663,497,6360
0x638eec,99.7492%,1108,440603,441711,428720,124,984,11883
0x406c0b,89.2697%,1099,9143,10242,544,752,347,8599
0x638f7a,91.7923%,1056,11810,12866,11810,79,977,0
0x7b320a,96.26%,825,21234,22059,12613,590,235,8621
0x7b321b,91.8022%,726,8130,8856,7920,111,615,210
0x7b1cd3,91.1252%,687,7054,7741,22,586,101,7032
0x7b1ca1,92.0907%,659,7673,8332,81,510,149,7592
0x7b37f9,94.4329%,509,8634,9143,6936,195,314,1698
0x7b3236,94.2105%,400,6509,6909,6052,67,333,457
0x7b3806,95.7782%,386,8757,9143,420,315,71,8337
0x7b3496,94.3707%,386,6471,6857,5416,195,191,1055
0x7b303a,97.8198%,326,14627,14953,2209,137,189,12418
0x7b31b5,98.9916%,319,31314,31633,9113,206,113,22201
0x64e273,96.8706%,314,9720,10034,9720,1,313,0
0x7b3774,96.7917%,296,8930,9226,164,229,67,8766
0x406d92,97.177%,253,8709,8962,8706,23,230,3
0x7b1d08,96.9995%,250,8082,8332,648,123,127,7434
0x7b3610,96.8166%,230,6995,7225,6439,97,133,556
0x7b32e4,96.2629%,174,4482,4656,4438,33,141,44
0x7b2fc5,99.2631%,153,20609,20762,12142,78,75,8467
0x7b13d8,99.8132%,135,72145,72280,8593,91,44,63552
0x64a793,99.9779%,122,551305,551427,47099,97,25,504206
0x7b3251,85.8173%,118,714,832,118,67,51,596
0x64ccea,99.2092%,111,13925,14036,5563,67,44,8362
0x7b361a,84.4702%,107,582,689,572,24,83,10
0x7b1af5,99.6734%,95,28995,29090,8291,41,54,20704
0x7b1b7f,99.552%,93,20665,20758,13839,58,35,6826
0x406b91,99.1896%,83,10159,10242,227,57,26,9932
0x4ab909,99.287%,71,9887,9958,9862,10,61,25
0x7b1490,99.4516%,67,12151,12218,12128,26,41,23
0x4a76b9,99.3452%,65,9861,9926,9860,13,52,1
0x7b34af,95.0241%,62,1184,1246,978,28,34,206
0x7b32e6,67.5676%,60,125,185,32,36,24,93
0x7b377e,99.3207%,60,8773,8833,8770,10,50,3
0x7b151b,99.9211%,57,72223,72280,65034,18,39,7189
0x64a748,99.9555%,56,125810,125866,31625,35,21,94185
0x7b1469,99.558%,54,12164,12218,8659,25,29,3505
0x7b363a,67.5%,52,108,160,37,30,22,71
0x678c38,99.9755%,52,212432,212484,45339,24,28,167093
0x64cebb,99.7562%,47,19235,19282,8201,23,24,11034
0x64ced9,99.4356%,47,8281,8328,8123,23,24,158
0x7b2fa5,99.86%,43,30680,30723,9941,20,23,20739
0x7b329d,97.7915%,43,1904,1947,1,41,2,1903
0x7b3020,99.8106%,42,22139,22181,7207,21,21,14932
0x64ccb7,99.4159%,41,6978,7019,2580,29,12,4398
0x406b4d,99.8799%,37,30778,30815,20558,15,22,10220
0x7d2236,99.3589%,35,5424,5459,5219,22,13,205
0x7b30a3,99.5296%,34,7194,7228,5405,16,18,1789
0x7b14c3,46.875%,34,30,64,15,19,15,15
0x64cf6f,81.8681%,33,149,182,143,11,22,6
0x64cbce,99.8021%,31,15634,15665,10020,14,17,5614
0x7b3323,99.5069%,30,6054,6084,0,29,1,6054
0x7b369b,69.8925%,28,65,93,8,16,12,57
0x54afc8,74.5283%,27,79,106,17,14,13,62
0x678c13,99.989%,27,245600,245627,31492,23,4,214108
0x7b3446,99.721%,26,9293,9319,7212,13,13,2081
0x649a4c,99.841%,25,15698,15723,452,19,6,15246
0x66db99,95.583%,25,541,566,337,12,13,204
0x64cc51,99.829%,24,14013,14037,6,22,2,14007
0x4069e7,99.9335%,24,36055,36079,30807,8,16,5248
0x4ab7f9,78.5047%,23,84,107,24,14,9,60
0x5ea1d4,88.3249%,23,174,197,147,7,16,27
0x674e57,99.1016%,23,2537,2560,2537,3,20,0
0x649a20,99.8952%,22,20965,20987,15714,9,13,5251
0x498459,99.9457%,21,38637,38658,20924,16,5,17713
0x5d0c0a,99.7949%,21,10219,10240,10219,1,20,0
0x5a1401,99.9713%,21,73073,73094,26099,4,17,46974
0x538db4,85.1852%,20,115,135,97,12,8,18
0x4996c7,99.9329%,20,29771,29791,14101,9,11,15670
0x649a90,99.8689%,20,15232,15252,10034,13,7,5198
0x4ab8e0,99.7992%,20,9938,9958,9938,1,19,0
0x64a0b9,82.7273%,19,91,110,56,10,9,35
0x66dbe3,78.1609%,19,68,87,45,8,11,23
0x498413,99.9764%,19,80551,80570,41899,13,6,38652
0x66dbb9,97.4249%,18,681,699,470,12,6,211
0x7b3645,80.6452%,18,75,93,48,5,13,27
0x4a76ad,99.829%,17,9925,9942,3,13,4,9922
