Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,97.3725%,71587,2652957,2724544,2299281,39457,32130,353676
0x401cbf,90.8652%,71577,711986,783563,358310,39447,32130,353676
0x401fef,99.9987%,5,385801,385806,385801,5,0,0
0x401ddb,99.9987%,5,385801,385806,385801,5,0,0
0x401f44,100%,0,385806,385806,385806,0,0,0
0x4027d5,100%,0,783563,783563,783563,0,0,0
