Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,90.2499%,1992300,18441429,20433729,9428729,812531,1179769,9012700
0x41683b,50.093%,87191,87516,174707,43684,43569,43622,43832
0x40cc3f,77.7029%,84949,296037,380986,176113,41389,43560,119924
0x40bda5,76.2222%,82002,262866,344868,237998,19553,62449,24868
0x4164ea,89.9804%,77396,695053,772449,87698,57177,20219,607355
0x40c966,68.4293%,63726,138126,201852,73784,29427,34299,64342
0x40971d,75.0901%,63500,191419,254919,145724,24095,39405,45695
0x40bbbf,64.9728%,51070,94731,145801,46986,25117,25953,47745
0x40cf70,76.3364%,46580,150262,196842,132257,11799,34781,18005
0x40f6e4,72.0972%,44532,115065,159597,72901,19470,25062,42164
0x40ccb5,86.7854%,43178,283567,326745,267253,10259,32919,16314
0x40f70f,73.0697%,42980,116617,159597,90545,14030,28950,26072
0x40bbb6,85.3176%,39647,230384,270031,101704,22526,17121,128680
0x416416,76.8443%,36620,121527,158147,89874,15751,20869,31653
0x40be17,58.8877%,35898,51419,87317,29301,16377,19521,22118
0x416298,67.8678%,35847,75714,111561,15681,25659,10188,60033
0x40f73a,77.8085%,35417,124180,159597,103140,10589,24828,21040
0x40cdd3,87.6913%,34971,249145,284116,210025,7171,27800,39120
0x409544,75.9435%,33515,105803,139318,12677,24834,8681,93126
0x41651f,79.2133%,33175,126422,159597,96345,9290,23885,30077
0x40f765,79.7214%,32364,127233,159597,103336,10069,22295,23897
0x40cfb4,79.2182%,32303,123136,155439,114407,7029,25274,8729
0x416558,85.0553%,24257,138055,162312,102321,8039,16218,35734
0x40cc72,79.4394%,23002,88872,111874,13914,14350,8652,74958
0x402e0b,71.2232%,22540,55787,78327,23484,11661,10879,32303
0x41ee6f,76.1975%,22456,71887,94343,71144,1327,21129,743
0x40cff1,82.9112%,22406,108709,131115,103277,4496,17910,5432
0x409489,70.0577%,22166,51863,74029,4638,17334,4832,47225
0x40cded,68.9136%,20803,46117,66920,38568,6696,14107,7549
0x40bc9b,68.7123%,19608,43062,62670,18099,11110,8498,24963
0x40b6d4,78.7782%,19134,71028,90162,66206,4249,14885,4822
0x40f088,73.5981%,18753,52276,71029,37209,7284,11469,15067
0x40b5f6,79.2718%,18689,71473,90162,62619,5000,13689,8854
0x40b676,79.2906%,18672,71490,90162,64548,4501,14171,6942
0x40b734,79.4437%,18534,71628,90162,67544,3251,15283,4084
0x41136c,81.1337%,17636,75843,93479,36954,6441,11195,38889
0x40ef8e,75.2059%,17611,53418,71029,35988,7102,10509,17430
0x40c98c,82.1569%,17576,80927,98503,77821,3323,14253,3106
0x40f024,75.2763%,17561,53468,71029,37069,6444,11117,16399
0x40d02e,84.9814%,17085,96674,113759,93416,2946,14139,3258
0x40ef5c,76.5729%,16640,54389,71029,48941,3930,12710,5448
0x40b796,81.814%,16397,73766,90163,19480,7418,8979,54286
0x40cf60,92.566%,16169,201333,217502,194381,2461,13708,6952
0x4094ed,66.8696%,15021,30318,45339,25697,4327,10694,4621
0x4096b4,76.6311%,14897,48850,63747,3930,10945,3952,44920
0x40eff2,79.093%,14850,56179,71029,40217,5813,9037,15962
0x40caeb,70.8915%,14689,35774,50463,22565,6242,8447,13209
0x40cf7a,72.3468%,14597,38189,52786,34082,4321,10276,4107
0x4094d0,81.36%,13799,60230,74029,5697,10331,3468,54533
0x40f056,80.691%,13715,57314,71029,47114,3779,9936,10200
0x411488,84.4339%,13651,74046,87697,60891,4704,8947,13155
0x402e1a,69.2117%,13295,29887,43182,21349,5004,8291,8538
0x40efc0,81.7258%,12980,58049,71029,45831,3820,9160,12218
0x40cfa4,92.9981%,11981,159130,171111,153471,1968,10013,5659
0x40ccf3,95.7523%,11788,265724,277512,213116,4391,7397,52608
0x40bbd7,84.3998%,11497,62201,73698,59446,2375,9122,2755
0x40f0ba,84.3923%,11086,59943,71029,48993,3032,8054,10950
0x416598,74.0603%,10773,30758,41531,27159,2894,7879,3599
0x40cfbe,69.2733%,10448,23555,34003,19585,3504,6944,3970
0x40ce0a,68.7043%,10393,22816,33209,5196,6357,4036,17620
0x411385,79.3507%,10342,39742,50084,30852,2878,7464,8890
0x41de07,95.4108%,9763,202977,212740,188515,4172,5591,14462
0x40cfe4,93.2861%,9595,133318,142913,129620,1495,8100,3698
0x41ddeb,95.5261%,9561,204146,213707,187833,3745,5816,16313
0x4113d4,80.7691%,9467,39761,49228,29513,3593,5874,10248
0x40d021,92.4738%,9404,115546,124950,112061,1698,7706,3485
0x41eec2,75.0013%,9298,27896,37194,27673,560,8738,223
0x4095f9,71.8937%,8960,22919,31879,3305,6227,2733,19614
0x40cffb,66.3354%,7858,15484,23342,11690,3006,4852,3794
0x411414,83.8098%,7821,40486,48307,26481,3311,4510,14005
0x416018,89.1845%,7682,63346,71028,14543,3343,4339,48803
0x41ee22,75.5422%,7488,23128,30616,22986,432,7056,142
0x416578,86.1834%,7178,44774,51952,19154,2745,4433,25620
0x40b69d,90.0821%,6728,61109,67837,1810,5416,1312,59299
0x40d038,62.1889%,6578,10819,17397,3719,3744,2834,7100
0x40b6fd,91.1882%,6252,64698,70950,975,5271,981,63723
0x416895,91.2935%,5998,62893,68891,62410,556,5442,483
0x40965d,72.5616%,5404,14291,19695,12717,1624,3780,1574
0x40b63b,89.1408%,5402,44344,49746,2034,4151,1251,42310
0x40cd08,91.0824%,5351,54654,60005,29162,2959,2392,25492
0x409640,83.2774%,5331,26548,31879,1590,3915,1416,24958
0x40ce1e,76.3114%,5130,16526,21656,884,4074,1056,15642
0x40bc4b,72.1665%,5027,13034,18061,3147,3037,1990,9887
0x40f115,93.0761%,4918,66111,71029,66084,199,4719,27
0x40bc89,93.2888%,4839,67264,72103,6303,3130,1709,60961
0x40b75d,92.8999%,4775,62478,67253,900,3894,881,61578
0x40ce32,71.4696%,4764,11934,16698,2494,2960,1804,9440
0x40be1b,88.6188%,4739,36900,41639,36424,892,3847,476
0x40cf67,77.0765%,4736,15924,20660,10727,1945,2791,5197
0x411450,90.62%,4333,41861,46194,28213,1568,2765,13648
0x40be26,90.7899%,4207,41471,45678,41100,746,3461,371
0x40bb0e,94.2992%,4070,67323,71393,67221,286,3784,102
0x40ce46,67.5649%,3647,7597,11244,3575,1787,1860,4022
0x416a0f,95.0191%,3406,64975,68381,64949,162,3244,26
0x40b609,85.5254%,3263,19280,22543,18155,763,2500,1125
0x40cd39,99.0396%,3044,313919,316963,241802,1333,1711,72117
0x40cfab,81.5276%,2895,12777,15672,9469,1094,1801,3308
0x40ca73,71.8339%,2720,6937,9657,1102,1865,855,5835
0x41e7cb,96.0581%,2673,65137,67810,12164,1158,1515,52973
0x409e64,67.9506%,2621,5557,8178,4873,908,1713,684
0x40ca16,72.1084%,2614,6758,9372,4168,1078,1536,2590
0x41646f,98.3981%,2600,159712,162312,498,2217,383,159214
0x409e93,69.5891%,2487,5691,8178,5080,820,1667,611
0x40ca5f,79.5261%,2480,9633,12113,572,1884,596,9061
0x4113e4,88.1793%,2323,17329,19652,9166,1176,1147,8163
0x40ca87,65.3662%,2317,4373,6690,2085,1188,1129,2288
0x402c7e,97.0113%,2227,72286,74513,44208,1442,785,28078
0x40f1d2,55.7096%,2141,2693,4834,2060,745,1396,633
0x4113a4,89.4515%,2106,17859,19965,9960,1060,1046,7899
0x40cfeb,82.2258%,2097,9701,11798,7841,690,1407,1860
0x40ca4b,85.5422%,2040,12070,14110,473,1524,516,11597
0x41e892,97.8857%,1996,92407,94403,10808,554,1442,81599
0x409733,97.8108%,1863,83237,85100,14,1722,141,83223
0x40cc58,99.1798%,1784,215718,217502,110819,1055,729,104899
0x402e47,97.7632%,1752,76575,78327,69216,408,1344,7359
0x411464,91.9641%,1657,18963,20620,9649,932,725,9314
0x411424,93.148%,1595,21683,23278,11505,819,776,10178
0x41eea2,98.3539%,1553,92790,94343,92790,13,1540,0
0x40d028,86.2032%,1544,9647,11191,2078,1064,480,7569
0x41e917,98.41%,1501,92902,94403,43,1498,3,92859
0x40ceab,93.2074%,1471,20185,21656,16086,516,955,4099
0x40f1fb,55.3257%,1447,1792,3239,1194,573,874,598
