Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,99.1484%,168468,19613606,19782074,8007852,69906,98562,11605754
0x4bedf9,84.8465%,91977,514993,606970,380545,24974,67003,134448
0x4c5c06,81.3417%,12952,56465,69417,33808,7704,5248,22657
0x4bf7d5,96.9444%,9546,302864,312410,360,9397,149,302504
0x4c8761,97.4028%,7291,273435,280726,56459,1922,5369,216976
0x50fc12,95.8505%,6472,149498,155970,98,6360,112,149400
0x4c5c31,75.9374%,5962,18815,24777,15255,1667,4295,3560
0x4c6bb0,98.0158%,4323,213547,217870,356,4189,134,213191
0x4be97a,64.2482%,4085,7341,11426,4800,1457,2628,2541
0x4bf7d9,98.9952%,3041,299612,302653,299475,42,2999,137
0x50feb6,93.3051%,2512,35009,37521,13934,2094,418,21075
0x4bedd7,99.5942%,2473,606967,609440,5,2465,8,606962
0x4ba40c,91.4896%,1814,19501,21315,16832,244,1570,2669
0x4bf8b4,99.4741%,1643,310760,312403,309251,94,1549,1509
0x4c5c1f,94.8171%,1425,26069,27494,1695,1022,403,24374
0x4c4988,94.113%,1355,21662,23017,1323,1330,25,20339
0x4c6bb9,99.4417%,1191,212134,213325,211970,37,1154,164
0x4be9c1,77.8787%,1047,3686,4733,3379,140,907,307
0x479c65,84.0525%,924,4870,5794,17,882,42,4853
0x50fe02,88.1686%,710,5291,6001,5290,18,692,1
0x50fc1e,99.5739%,637,148875,149512,148775,17,620,100
0x4be9b3,88.9056%,591,4736,5327,20,574,17,4716
0x50fcff,98.3688%,379,22856,23235,22856,10,369,0
0x4c7ef0,91.5351%,327,3536,3863,3528,16,311,8
0x4c5c18,98.8533%,320,27585,27905,149,262,58,27436
0x4be9ca,76.5239%,285,929,1214,198,204,81,731
0x4ba887,99.5833%,234,55919,56153,55919,2,232,0
0x4cbcb0,97.9791%,234,11345,11579,11082,78,156,263
0x4c02ce,91.1741%,218,2252,2470,255,134,84,1997
0x50fec1,99.0183%,211,21282,21493,4194,170,41,17088
0x4ca08a,99.9653%,185,533050,533235,280804,90,95,252246
0x4c5c38,97.6448%,185,7670,7855,3,163,22,7667
0x4c64da,99.9306%,157,225976,226133,120026,78,79,105950
0x4c9fcb,93.9421%,136,2109,2245,862,85,51,1247
0x47b38c,97.9167%,123,5781,5904,0,112,11,5781
0x50fe76,93.5722%,113,1645,1758,667,84,29,978
0x4b8dbd,97.7732%,109,4786,4895,3796,44,65,990
0x4c9ecc,95.5031%,101,2145,2246,697,74,27,1448
0x50fd04,73.1707%,99,270,369,257,26,73,13
0x4ba510,97.4004%,94,3522,3616,1069,47,47,2453
0x50feaa,99.7584%,91,37577,37668,91,56,35,37486
0x4ca0c8,99.9687%,79,252262,252341,234455,38,41,17807
0x47d3f9,98.9083%,65,5889,5954,5831,5,60,58
0x50fde6,98.9027%,59,5318,5377,1,47,12,5317
0x4c466b,99.9775%,58,257748,257806,1713,24,34,256035
0x4be9ad,98.9758%,55,5315,5370,6,37,18,5309
0x418b3c,89.1129%,54,442,496,439,14,40,3
0x50fe81,95.3327%,47,960,1007,169,39,8,791
0x4c5929,99.9323%,47,69411,69458,69407,10,37,4
0x4be64b,99.5844%,46,11022,11068,0,44,2,11022
0x4ba4e7,98.8306%,45,3803,3848,211,21,24,3592
0x4c4407,99.8679%,43,32509,32552,32411,11,32,98
0x4761b1,71.223%,40,99,139,97,15,25,2
0x4c6bd4,99.3851%,36,5819,5855,658,13,23,5161
0x4c4152,99.0115%,30,3005,3035,10,26,4,2995
0x4cc5f3,99.9898%,29,285633,285662,281221,22,7,4412
0x4c4ccb,99.767%,28,11991,12019,748,14,14,11243
0x4c9e62,98.7979%,27,2219,2246,675,11,16,1544
0x4cb570,97.6723%,26,1091,1117,411,16,10,680
0x50fac9,99.6723%,25,7605,7630,7605,13,12,0
0x4b9ff0,98.97%,24,2306,2330,2281,1,23,25
0x4cd289,99.9916%,24,285762,285786,583,2,22,285179
0x4b9579,99.4048%,24,4008,4032,46,12,12,3962
0x4b9f2e,99.4575%,23,4217,4240,2323,7,16,1894
0x4c4d5b,99.817%,22,11997,12019,11066,5,17,931
0x4b9ca6,88.0435%,22,162,184,54,8,14,108
0x4bee01,99.9891%,22,201429,201451,106,10,12,201323
0x4ca086,99.9961%,21,533214,533235,0,0,21,533214
0x4bb1ce,99.0625%,21,2219,2240,1340,10,11,879
0x4c4d6e,97.9958%,19,929,948,365,11,8,564
0x50fdec,99.6435%,19,5310,5329,5310,2,17,0
0x5114de,99.9939%,17,280923,280940,280923,17,0,0
0x4cb3a1,99.8586%,17,12002,12019,3787,5,12,8215
0x4bee38,99.9921%,16,201319,201335,201319,16,0,0
0x50fb20,99.8013%,15,7534,7549,359,12,3,7175
0x50fcd4,99.9354%,15,23222,23237,0,12,3,23222
0x4cc5de,99.9948%,15,285771,285786,120,4,11,285651
0x4c456f,99.9348%,15,23001,23016,87,9,6,22914
0x4c43f7,99.957%,14,32557,32571,15,4,10,32542
0x4bf7fd,58.8235%,14,20,34,0,8,6,20
0x4bc125,92.7083%,14,178,192,57,8,6,121
0x4c4163,99.5665%,13,2986,2999,2986,5,8,0
0x4c39de,99.9989%,13,1140066,1140079,0,2,11,1140066
0x4cfc07,90.9774%,12,121,133,113,6,6,8
0x4bf7ee,99.9069%,12,12882,12894,12857,3,9,25
0x4c6bef,99.7878%,11,5173,5184,5067,1,10,106
0x50afff,99.9864%,11,80828,80839,80828,11,0,0
0x47700b,95.8333%,11,253,264,4,5,6,249
0x419006,97.6035%,11,448,459,145,8,3,303
0x4c4e24,99.9023%,11,11246,11257,3736,5,6,7510
0x4c5985,99.9856%,10,69448,69458,41,0,10,69407
0x4c7a83,50%,10,10,20,3,7,3,7
0x4b95ba,92.5373%,10,124,134,1,7,3,123
0x50aff9,99.9876%,10,80829,80839,0,0,10,80829
0x479190,44.4444%,10,8,18,7,5,5,1
0x4cb6e7,99.9109%,10,11208,11218,11208,10,0,0
0x4c4658,99.9965%,9,257797,257806,0,0,9,257797
0x4c02dd,99.5675%,9,2072,2081,9,6,3,2063
0x4b9e76,99.7965%,9,4414,4423,174,9,0,4240
0x4be9e1,99.8188%,9,4959,4968,196,5,4,4763
0x4c4416,93.0769%,9,121,130,119,4,5,2
0x4c6bc5,99.8465%,9,5854,5863,0,8,1,5854
0x50fcf7,55%,9,11,20,2,8,1,9
0x4d5830,92.6829%,9,114,123,1,4,5,113
0x4cab42,99.7513%,9,3610,3619,2,5,4,3608
0x4c7b00,99.92%,9,11248,11257,7447,6,3,3801
0x4df1f5,57.8947%,8,11,19,6,5,3,5
0x4bee73,99.996%,8,201326,201334,0,0,8,201326
0x47af30,94.9686%,8,151,159,147,4,4,4
0x476d30,52.9412%,8,9,17,3,6,2,6
0x47b3bc,99.8619%,8,5784,5792,0,0,8,5784
0x4c63e6,99.9965%,8,226125,226133,226125,8,0,0
0x475f65,99.8708%,8,6186,6194,6186,6,2,0
0x418a0e,98.2759%,8,456,464,453,0,8,3
0x417f93,98.2833%,8,458,466,450,5,3,8
0x4cc720,94.1176%,8,128,136,3,2,6,125
0x50fe11,98.8456%,8,685,693,685,4,4,0
0x4ca8cb,99.7891%,8,3786,3794,3750,1,7,36
0x47ac7e,95.5975%,7,152,159,6,2,5,146
0x4cc906,94.8529%,7,129,136,9,3,4,120
0x47afce,95.3642%,7,144,151,1,5,2,143
0x4cc33d,99.9814%,7,37615,37622,37615,7,0,0
0x4bbd18,99.6723%,7,2129,2136,49,4,3,2080
0x418a69,96.0227%,7,169,176,163,2,5,6
0x6067e7,94.4882%,7,120,127,112,4,3,8
0x4c50c6,99.9086%,7,7649,7656,3901,3,4,3748
0x4cab35,99.8134%,7,3744,3751,130,2,5,3614
0x4be9ff,99.9365%,7,11025,11032,0,0,7,11025
0x4bb1b2,99.7743%,7,3095,3102,862,0,7,2233
0x4bbd47,99.6639%,7,2076,2083,128,3,4,1948
0x47aa0d,98.4749%,7,452,459,151,3,4,301
0x4c598e,99.9899%,7,69410,69417,0,0,7,69410
0x47668f,99.8791%,7,5785,5792,5785,6,1,0
0x4c77ef,82.9268%,7,34,41,19,2,5,15
0x479e45,99.857%,7,4888,4895,4888,6,1,0
0x418b1b,98.4783%,7,453,460,6,1,6,447
0x4d61ab,63.1579%,7,12,19,2,3,4,10
0x47618c,99.9409%,7,11831,11838,11831,7,0,0
0x4cc9ef,99.9979%,6,281007,281013,281007,6,0,0
0x476f4a,40%,6,4,10,2,3,3,2
0x4cb4d7,98.0707%,6,305,311,305,6,0,0
0x4ba518,99.76%,6,2494,2500,40,4,2,2454
0x50fb1a,99.9212%,6,7612,7618,68,1,5,7544
0x606824,95.2381%,6,120,126,7,3,3,113
0x47aacd,98.6928%,6,453,459,153,6,0,300
0x606813,95.2381%,6,120,126,118,2,4,2
0x4bc11c,99.712%,6,2077,2083,1941,3,3,136
0x50b030,99.9926%,6,80833,80839,0,1,5,80833
0x4cc57c,99.9979%,6,285195,285201,285195,6,0,0
0x4bedac,99.7681%,6,2581,2587,2504,3,3,77
0x47aa7a,98.6928%,6,453,459,10,1,5,443
0x4c6404,99.9973%,6,226127,226133,226127,6,0,0
0x476199,99.9493%,6,11832,11838,11694,5,1,138
0x4c38f2,99.9994%,5,884402,884407,0,0,5,884402
0x60a1b6,70.5882%,5,12,17,2,2,3,10
0x418bc7,73.6842%,5,14,19,12,1,4,2
0x4ca304,99.998%,5,252678,252683,252678,5,0,0
0x6068d8,99.3655%,5,783,788,113,3,2,670
