Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,99.9241%,29075,38257231,38286306,15492494,8491,20584,22764737
0xa51c30,95.2495%,3318,66527,69845,65500,500,2818,1027
0xa52200,96.537%,2881,80312,83193,77983,654,2227,2329
0xa56750,94.3855%,2546,42801,45347,42741,56,2490,60
0x40d412,91.92%,2158,24550,26708,21722,776,1382,2828
0xa51bb0,85.8229%,1753,10612,12365,9994,291,1462,618
0x40d42e,99.4026%,1534,255255,256789,255003,102,1432,252
0x40d4a5,94.8896%,1333,24751,26084,22415,440,893,2336
0xa52180,91.0952%,1305,13350,14655,11911,266,1039,1439
0xa566cb,78.2535%,1158,4167,5325,3776,304,854,391
0xa51c14,91.8528%,1007,11353,12360,8159,356,651,3194
0xa51c0b,74.4461%,842,2453,3295,688,532,310,1765
0xa521e4,94.3614%,826,13823,14649,9713,380,446,4110
0xa521db,82.1883%,700,3230,3930,1002,456,244,2228
0xa56891,94.7466%,625,11272,11897,11197,36,589,75
0xa5672f,88.9745%,587,4737,5324,2476,298,289,2261
0xa51dc9,94.301%,574,9498,10072,435,378,196,9063
0x40f7c3,99.982%,509,2829619,2830128,2355920,142,367,473699
0xa568d2,86.978%,502,3353,3855,3031,149,353,322
0xa5672b,71.2637%,498,1235,1733,120,369,129,1115
0xa51d6e,96.1476%,475,11855,12330,6313,307,168,5542
0xa51c5f,96.246%,464,11896,12360,9840,135,329,2056
0xa56775,91.4162%,457,4867,5324,3486,88,369,1381
0xa52640,95.1698%,347,6837,7184,6837,10,337,0
0xa5223c,96.6615%,324,9381,9705,4978,160,164,4403
0x40d429,99.883%,301,257032,257333,260,284,17,256772
0xa5680c,66.1243%,229,447,676,252,94,135,195
0xa525bb,51.0345%,213,222,435,119,97,116,103
0x40d414,96.0095%,168,4042,4210,1865,117,51,2177
0xa5686b,69.8259%,156,361,517,89,99,57,272
0x40d480,97.0071%,126,4084,4210,542,82,44,3542
0xa525f7,70.3704%,112,266,378,114,58,54,152
0xa52623,79.2941%,88,337,425,22,66,22,315
0x40e3aa,99.5922%,65,15876,15941,10138,27,38,5738
0x40d46e,97.9012%,48,2239,2287,662,27,21,1577
0xa52296,92.8444%,40,519,559,26,27,13,493
0x40f894,99.9983%,40,2358306,2358346,2354934,6,34,3372
0x8a531e,97.7714%,39,1711,1750,1655,6,33,56
