Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,87.7448%,2504199,17929530,20433729,9235133,1006127,1498072,8694397
0x4164ea,84.4968%,119754,652695,772449,44018,100857,18897,608677
0x40cc3f,75.0366%,95107,285879,380986,172550,44952,50155,113329
0x41683b,50.0673%,87236,87471,174707,43035,44218,43018,44436
0x40c966,60.1124%,80514,121338,201852,65340,37871,42643,55998
0x40bda5,76.7357%,80231,264637,344868,239384,18167,62064,25253
0x40bbb6,76.3253%,63929,206102,270031,86423,37807,26122,119679
0x40971d,75.695%,61958,192961,254919,148082,21737,40221,44879
0x40cdd3,78.2423%,61817,222299,284116,210101,7095,54722,12198
0x40f6e4,62.5031%,59844,99753,159597,67615,24756,35088,32138
0x40bbbf,59.1224%,59600,86201,145801,41193,30910,28690,45008
0x40cf70,72.8864%,53371,143471,196842,133145,10911,42460,10326
0x40f70f,66.7951%,52994,106603,159597,89175,15400,37594,17428
0x40ccb5,84.5663%,50429,276316,326745,268948,8564,41865,7368
0x416416,68.9542%,49098,109049,158147,88129,17496,31602,20920
0x40f73a,73.5822%,42162,117435,159597,101715,12014,30148,15720
0x40f765,74.7771%,40255,119342,159597,102435,10970,29285,16907
0x41651f,75.2157%,39555,120042,159597,96570,9065,30490,23472
0x40bcb7,85.5799%,38939,231093,270032,188480,14044,24895,42613
0x416558,76.4947%,38152,124160,162312,99303,11057,27095,24857
0x416298,67.3685%,36404,75157,111561,15876,25464,10940,59281
0x40be17,58.6026%,36147,51170,87317,29107,16571,19576,22063
0x409544,74.4986%,35528,103790,139318,9969,27542,7986,93821
0x40cfb4,77.2168%,35414,120025,155439,115007,6429,28985,5018
0x40ccf3,89.9532%,27881,249631,277512,210152,7355,20526,39479
0x40cad7,86.6149%,27018,174834,201852,141614,9775,17243,33220
0x40cc72,76.116%,26720,85154,111874,9125,19139,7581,76029
0x402e0b,69.4499%,23929,54398,78327,23020,12125,11804,31378
0x40cded,64.4874%,23765,43155,66920,37955,7309,16456,5200
0x40cff1,82.0608%,23521,107594,131115,103703,4070,19451,3891
