Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,99.8288%,79594,46406392,46485986,12994566,29454,50140,33411826
0x638ed8,99.7174%,12626,4454611,4467237,4127172,4380,8246,327439
0x64cc86,99.7464%,10916,4294173,4305089,4293508,242,10674,665
0x7b358e,93.4457%,8845,126105,134950,121394,1156,7689,4711
0x64d0d3,98.0957%,6454,332468,338922,163008,3381,3073,169460
0x64cc75,99.8723%,5503,4305327,4310830,342,5399,104,4304985
0x406ce1,92.8178%,4594,59370,63964,29388,1403,3191,29982
0x64cec8,83.4672%,4589,23168,27757,16479,1583,3006,6689
0x406c31,90.9187%,3608,36122,39730,28188,1498,2110,7934
0x638eec,99.5826%,1401,334284,335685,319615,189,1212,14669
0x638ecb,99.9704%,1324,4467218,4468542,0,1305,19,4467218
0x638d03,93.2259%,1202,16542,17744,16402,37,1165,140
0x7b3597,90.3065%,1202,11198,12400,7411,501,701,3787
0x64d0f2,99.2854%,1189,165200,166389,9447,617,572,155753
0x406b67,89.9478%,1155,10335,11490,9895,331,824,440
0x406c06,99.0351%,952,97714,98666,87422,419,533,10292
0x7b347d,92.4435%,937,11463,12400,4625,608,329,6838
0x406c39,92.8808%,818,10672,11490,804,662,156,9868
0x7b320a,95.9436%,760,17976,18736,10829,488,272,7147
0x7b1cd3,92.048%,735,8508,9243,45,618,117,8463
0x7b303a,96.2683%,573,14782,15355,4534,220,353,10248
0x7b1ca1,94.5483%,560,9712,10272,637,392,168,9075
0x7b321b,92.654%,545,6874,7419,6761,62,483,113
0x7b327b,92.6132%,504,6319,6823,5008,91,413,1311
0x406c0b,96.1532%,442,11048,11490,1189,257,185,9859
0x406d92,96.6352%,424,12177,12601,12168,15,409,9
0x7b3236,93.4855%,371,5324,5695,4773,81,290,551
0x7b3496,95.4932%,323,6844,7167,5462,181,142,1382
0x64e273,97.7782%,244,10738,10982,10630,9,235,108
