Branch PC,Accuracy,Mispredictions,Correct Predictions,Total,dir_t_pred_t,dir_t_pred_nt,dir_nt_pred_t,dir_nt_pred_nt
aggregate,98.9772%,202326,19579748,19782074,8002699,75059,127267,11577049
0x4bedf9,80.2335%,119977,486993,606970,376292,29227,90750,110701
0x4c5c06,79.9069%,13948,55469,69417,34224,7288,6660,21245
0x4bf7d5,96.9134%,9643,302767,312410,175,9582,61,302592
0x4c8761,97.0551%,8267,272459,280726,56611,1770,6497,215848
0x50fc12,95.7928%,6562,149408,155970,152,6306,256,149256
0x4c5c31,74.2382%,6383,18394,24777,14990,1932,4451,3404
0x4be97a,59.3821%,4641,6785,11426,4642,1615,3026,2143
0x4c6bb0,97.9598%,4445,213425,217870,150,4395,50,213275
0x4bf7d9,98.9916%,3052,299601,302653,299493,24,3028,108
0x4ba40c,87.0373%,2763,18552,21315,16928,148,2615,1624
0x50feb6,93.2438%,2535,34986,37521,13897,2131,404,21089
0x4bedd7,99.5934%,2478,606962,609440,7,2463,15,606955
0x4bf8b4,99.4043%,1861,310542,312403,309278,67,1794,1264
0x4c5c1f,93.9769%,1656,25838,27494,1595,1122,534,24243
0x4c4988,94.087%,1361,21656,23017,1312,1341,20,20344
0x4c6bb9,99.4473%,1179,212146,213325,212002,5,1174,144
0x4be9c1,75.449%,1162,3571,4733,3478,41,1121,93
0x479c65,83.6728%,946,4848,5794,22,877,69,4826
0x50fe02,88.3186%,701,5300,6001,5298,10,691,2
0x50fc1e,99.5793%,629,148883,149512,148789,3,626,94
0x4be9b3,88.8117%,596,4731,5327,0,594,2,4731
0x50fcff,98.4119%,369,22866,23235,22866,0,369,0
0x4c5c18,98.8497%,321,27584,27905,115,296,25,27469
0x4c7ef0,91.7422%,319,3544,3863,3543,1,318,1
0x4be9ca,73.8056%,318,896,1214,142,260,58,754
0x4c02ce,89.1498%,268,2202,2470,212,177,91,1990
0x4cbcb0,97.9014%,243,11336,11579,11084,76,167,252
0x4ba887,99.5851%,233,55920,56153,55920,1,232,0
0x4ca08a,99.9571%,229,533006,533235,280810,84,145,252196
0x4c9fcb,89.9777%,225,2020,2245,796,151,74,1224
0x4c64da,99.9085%,207,225926,226133,119976,128,79,105950
0x50fec1,99.0415%,206,21287,21493,4179,185,21,17108
0x4c5c38,97.823%,171,7684,7855,2,164,7,7682
0x4b8dbd,97.3034%,132,4763,4895,3796,44,88,967
0x50fe76,92.6621%,129,1629,1758,648,103,26,981
0x4ca0c8,99.952%,121,252220,252341,234454,39,82,17766
0x47d3f9,98.0181%,118,5836,5954,5836,0,118,0
0x47b38c,98.103%,112,5792,5904,0,112,0,5792
0x50feaa,99.7053%,111,37557,37668,48,99,12,37509
0x4c9ecc,95.4141%,103,2143,2246,681,90,13,1462
0x50fd04,75.0678%,92,277,369,276,7,85,1
0x4b9f2e,97.9953%,85,4155,4240,2297,33,52,1858
0x4ba510,97.7876%,80,3536,3616,1072,44,36,2464
0x4c4ccb,99.4758%,63,11956,12019,740,22,41,11216
0x50fe81,94.141%,59,948,1007,163,45,14,785
0x4c466b,99.9794%,53,257753,257806,1686,51,2,256067
0x50fde6,99.0329%,52,5325,5377,0,48,4,5325
0x4c4407,99.8403%,52,32500,32552,32410,12,40,90
0x4bb1ce,97.7679%,50,2190,2240,1322,28,22,868
0x4c6bd4,99.1973%,47,5808,5855,639,32,15,5169
0x4c9e62,98.041%,44,2202,2246,661,25,19,1541
0x4be9ad,99.1806%,44,5326,5370,1,42,2,5325
0x4be64b,99.6025%,44,11024,11068,0,44,0,11024
0x4c456f,99.8088%,44,22972,23016,58,38,6,22914
0x4ba4e7,98.8825%,43,3805,3848,205,27,16,3600
0x418b3c,91.3306%,43,453,496,453,0,43,0
0x4c5929,99.9395%,42,69416,69458,69416,1,41,0
0x50fb20,99.4701%,40,7509,7549,349,22,18,7160
0x4bc125,79.6875%,39,153,192,44,21,18,109
0x4b9ca6,79.8913%,37,147,184,46,16,21,101
0x4b9ff0,98.5408%,34,2296,2330,2276,6,28,20
0x4c4152,98.9127%,33,3002,3035,6,30,3,2996
0x4c4d6e,96.519%,33,915,948,352,24,9,563
0x4cb570,97.1352%,32,1085,1117,402,25,7,683
0x4761b1,79.1367%,29,110,139,110,2,27,0
0x4cb3a1,99.7754%,27,11992,12019,3774,18,9,8218
0x4bee01,99.9876%,25,201426,201451,96,20,5,201330
0x4bb1b2,99.2263%,24,3078,3102,848,14,10,2230
0x50fdec,99.5684%,23,5306,5329,5306,6,17,0
0x418a69,88.0682%,21,155,176,153,12,9,2
0x4cab35,99.4401%,21,3730,3751,113,19,2,3617
0x50fb1a,99.7243%,21,7597,7618,56,13,8,7541
0x4c50c6,99.7388%,20,7636,7656,3892,12,8,3744
0x4b9579,99.504%,20,4012,4032,44,14,6,3968
0x4bbd18,99.1105%,19,2117,2136,42,11,8,2075
0x4c43f7,99.9417%,19,32552,32571,0,19,0,32552
0x4b959e,99.5219%,19,3955,3974,120,14,5,3835
0x4c4e24,99.8312%,19,11238,11257,3727,14,5,7511
0x4ca8cb,99.5256%,18,3776,3794,3748,3,15,28
0x4bf7ee,99.8682%,17,12877,12894,12858,2,15,19
0x4cbcbc,95.9427%,17,402,419,350,11,6,52
0x4cfc07,87.9699%,16,117,133,114,5,11,3
0x4c4d5b,99.8669%,16,12003,12019,11062,9,7,941
0x4c3c24,99.4728%,16,3019,3035,3005,2,14,14
0x4bbd47,99.2319%,16,2067,2083,125,6,10,1942
0x4b9e76,99.6609%,15,4408,4423,180,3,12,4228
0x419006,96.732%,15,444,459,145,8,7,299
0x4cc906,88.9706%,15,121,136,3,9,6,118
0x47700b,94.697%,14,250,264,0,9,5,250
0x4bc11c,99.3279%,14,2069,2083,1935,9,5,134
0x50fac9,99.8165%,14,7616,7630,7616,2,12,0
0x4c6cb6,99.667%,13,3891,3904,3888,10,3,3
0x4bb2db,99.4643%,12,2228,2240,101,4,8,2127
0x50fcd4,99.9484%,12,23225,23237,0,12,0,23225
0x418a0e,97.4138%,12,452,464,452,1,11,0
0x47b4ea,99.7928%,12,5780,5792,100,12,0,5680
0x47aa0d,97.3856%,12,447,459,147,7,5,300
0x4cb6e7,99.9019%,11,11207,11218,11207,11,0,0
0x4bedac,99.5748%,11,2576,2587,2502,5,6,74
0x4c6bef,99.7878%,11,5173,5184,5067,1,10,106
0x6067e7,91.3386%,11,116,127,115,1,10,1
0x4bbd7c,99.4719%,11,2072,2083,41,4,7,2031
0x4c7a83,45%,11,9,20,1,9,2,8
0x4c77ef,73.1707%,11,30,41,17,4,7,13
0x47aa7a,97.6035%,11,448,459,5,6,5,443
0x418972,97.8448%,10,454,464,448,5,5,6
0x4b8de2,99.0521%,10,1045,1055,863,0,10,182
0x4ca8d0,76.7442%,10,33,43,33,10,0,0
0x4c4522,99.7335%,10,3742,3752,3742,10,0,0
0x4c4858,99.9566%,10,23007,23017,23007,10,0,0
0x4c3b13,99.6643%,10,2969,2979,2969,10,0,0
0x4c6bc5,99.8465%,9,5854,5863,0,8,1,5854
0x4e2c23,18.1818%,9,2,11,2,9,0,0
0x4ba518,99.64%,9,2491,2500,39,5,4,2452
0x479089,50%,9,9,18,9,9,0,0
0x4c6269,99.7695%,9,3895,3904,3895,9,0,0
0x4c44ee,99.7601%,9,3743,3752,3743,9,0,0
0x4df1f5,52.6316%,9,10,19,5,6,3,5
0x477016,96.4706%,9,246,255,132,5,4,114
0x47afce,94.0397%,9,142,151,2,4,5,140
0x479190,50%,9,9,18,9,3,6,0
0x47ac7e,94.3396%,9,150,159,2,6,3,148
0x476d30,47.0588%,9,8,17,7,2,7,1
0x6067fc,92.8571%,9,117,126,116,7,2,1
0x4cba6f,64%,9,16,25,16,9,0,0
0x4bc161,86.1538%,9,56,65,50,7,2,6
0x4c96ce,99.7695%,9,3895,3904,107,4,5,3788
0x4c7b00,99.92%,9,11248,11257,7444,9,0,3804
0x4e2be1,18.1818%,9,2,11,2,9,0,0
0x4bf7fd,76.4706%,8,26,34,0,8,0,26
0x479c1f,99.8619%,8,5786,5794,5785,2,6,1
0x4b95ba,94.0299%,8,126,134,0,8,0,126
0x606813,93.6508%,8,118,126,118,2,6,0
0x418bc7,57.8947%,8,11,19,11,2,6,0
0x4c4163,99.7332%,8,2991,2999,2991,0,8,0
0x4c40c5,99.7364%,8,3027,3035,0,0,8,3027
0x4be9e1,99.839%,8,4960,4968,196,5,3,4764
0x4cc5de,99.9972%,8,285778,285786,116,8,0,285662
0x4df1fd,0%,8,0,8,0,8,0,0
0x4c3ebe,99.734%,8,2999,3007,2999,8,0,0
0x50fe6a,99.5457%,8,1753,1761,0,3,5,1753
0x4c7a75,82.9268%,7,34,41,18,3,4,16
0x476b84,22.2222%,7,2,9,2,7,0,0
0x421026,98.1432%,7,370,377,370,1,6,0
0x4bc1ff,99.6399%,7,1937,1944,5,2,5,1932
0x4790fd,61.1111%,7,11,18,11,7,0,0
0x4c5829,99.9887%,7,61775,61782,61768,0,7,7
0x4c3d31,99.7672%,7,3000,3007,3000,7,0,0
0x4cab42,99.8066%,7,3612,3619,0,7,0,3612
0x4d0758,50%,7,7,14,0,0,7,7
0x4cb989,72%,7,18,25,18,7,0,0
0x4bb909,93.2692%,7,97,104,97,7,0,0
0x4c6200,99.9071%,7,7532,7539,7532,7,0,0
0x4c4416,94.6154%,7,123,130,122,1,6,1
0x4cc720,94.8529%,7,129,136,0,5,2,129
0x4e2448,36.3636%,7,4,11,4,4,3,0
0x4ca7d9,99.9072%,7,7538,7545,7538,7,0,0
0x4d62f0,63.1579%,7,12,19,8,7,0,4
0x476d41,33.3333%,6,3,9,1,2,4,2
0x417fc1,98.7124%,6,460,466,460,0,6,0
0x4d642e,57.1429%,6,8,14,0,0,6,8
0x4790c8,66.6667%,6,12,18,12,6,0,0
0x4e0b11,45.4545%,6,5,11,0,0,6,5
0x4c3aa4,78.5714%,6,22,28,22,6,0,0
0x477f29,57.1429%,6,8,14,8,2,4,0
0x4c40d3,99.8023%,6,3029,3035,0,0,6,3029
0x47972b,0%,6,0,6,0,6,0,0
0x418bf5,0%,6,0,6,0,6,0,0
0x4d58be,53.8462%,6,7,13,7,5,1,0
0x4ca138,98.2405%,6,335,341,335,6,0,0
0x4b9da1,99.8643%,6,4417,4423,4417,6,0,0
0x47da2b,0%,6,0,6,0,6,0,0
0x4c9683,99.8463%,6,3898,3904,3898,6,0,0
0x4e06a4,45.4545%,6,5,11,5,6,0,0
